Time [sec]	P [h Pa]	T [°C]	U [%]	Wsp [kn]	Wdir [°]	Altitude [m]	Geo Pot [m']
2968      	195.7   	-60.57	14   	73.2    	292     	12161.1     	12125.8     
2969      	195.5   	-60.59	14   	73.1    	292     	12165.2     	12129.9     
2970      	195.4   	-60.62	14   	72.9    	292     	12169.2     	12133.9     
2971      	195.3   	-60.64	14   	72.8    	292     	12173.3     	12138.0     
2972      	195.2   	-60.66	14   	72.6    	292     	12177.4     	12142.0     
2973      	195.0   	-60.68	14   	72.4    	292     	12181.4     	12146.0     
2974      	194.9   	-60.70	14   	72.3    	292     	12185.6     	12150.2     
2975      	194.8   	-60.72	14   	72.1    	292     	12189.8     	12154.3     
2976      	194.7   	-60.74	14   	72.0    	292     	12194.0     	12158.5     
2977      	194.5   	-60.77	14   	71.8    	292     	12198.2     	12162.7     
2978      	194.4   	-60.79	14   	71.7    	292     	12202.4     	12166.9     
2979      	194.3   	-60.81	14   	71.5    	292     	12206.6     	12171.0     
2980      	194.1   	-60.83	14   	71.4    	292     	12210.8     	12175.2     
2981      	194.0   	-60.85	14   	71.2    	292     	12214.9     	12179.4     
2982      	193.9   	-60.87	14   	71.0    	293     	12219.1     	12183.6     
2983      	193.7   	-60.89	14   	70.9    	293     	12223.3     	12187.7     
2984      	193.6   	-60.92	14   	70.7    	293     	12227.5     	12191.9     
2985      	193.5   	-60.94	14   	70.6    	293     	12231.7     	12196.1     
2986      	193.3   	-60.96	14   	70.4    	293     	12235.9     	12200.3     
2987      	193.2   	-60.98	14   	70.3    	293     	12240.1     	12204.5     
2988      	193.1   	-61.01	14   	70.1    	293     	12244.3     	12208.6     
2989      	193.0   	-61.03	14   	70.0    	293     	12248.5     	12212.8     
2990      	192.8   	-61.05	14   	69.9    	293     	12252.7     	12217.0     
2991      	192.7   	-61.07	14   	69.8    	293     	12256.9     	12221.2     
2992      	192.6   	-61.09	14   	69.7    	293     	12261.1     	12225.3     
2993      	192.4   	-61.12	14   	69.6    	293     	12265.3     	12229.5     
2994      	192.3   	-61.14	14   	69.5    	293     	12269.5     	12233.7     
2995      	192.2   	-61.16	14   	69.3    	293     	12273.7     	12237.9     
2996      	192.1   	-61.18	14   	69.2    	293     	12277.9     	12242.0     
2997      	191.9   	-61.21	14   	69.1    	293     	12282.1     	12246.2     
2998      	191.8   	-61.23	14   	69.0    	293     	12286.3     	12250.4     
2999      	191.7   	-61.25	14   	68.9    	293     	12290.5     	12254.6     
3000      	191.5   	-61.28	14   	68.8    	293     	12294.7     	12258.7     
3001      	191.4   	-61.31	14   	68.7    	293     	12298.9     	12262.9     
3002      	191.3   	-61.34	14   	68.6    	293     	12303.1     	12267.1     
3003      	191.1   	-61.38	14   	68.5    	293     	12307.2     	12271.2     
3004      	191.0   	-61.41	14   	68.4    	293     	12311.4     	12275.4     
3005      	190.9   	-61.44	14   	68.3    	293     	12315.6     	12279.6     
3006      	190.8   	-61.48	14   	68.1    	293     	12319.8     	12283.7     
3007      	190.6   	-61.51	14   	68.0    	294     	12324.0     	12287.9     
3008      	190.5   	-61.54	14   	67.9    	294     	12328.2     	12292.1     
3009      	190.4   	-61.58	14   	67.8    	294     	12332.3     	12296.2     
3010      	190.3   	-61.61	14   	67.6    	294     	12336.5     	12300.4     
3011      	190.1   	-61.64	14   	67.4    	293     	12340.7     	12304.6     
3012      	190.0   	-61.68	14   	67.2    	293     	12344.9     	12308.7     
3013      	189.9   	-61.71	14   	67.0    	293     	12349.1     	12312.9     
3014      	189.7   	-61.74	14   	66.9    	293     	12353.3     	12317.0     
3015      	189.6   	-61.78	14   	66.7    	293     	12357.4     	12321.2     
3016      	189.5   	-61.81	14   	66.5    	293     	12361.6     	12325.4     
3017      	189.4   	-61.84	14   	66.3    	293     	12365.8     	12329.5     
3018      	189.2   	-61.88	14   	66.1    	293     	12370.0     	12333.7     
3019      	189.1   	-61.91	14   	65.9    	293     	12374.2     	12337.9     
3020      	189.0   	-61.95	14   	65.8    	293     	12378.4     	12342.0     
3021      	188.8   	-61.98	14   	65.6    	293     	12382.5     	12346.2     
3022      	188.7   	-62.02	14   	65.4    	293     	12386.7     	12350.3     
3023      	188.6   	-62.05	14   	65.2    	293     	12390.9     	12354.5     
3024      	188.5   	-62.09	14   	65.0    	293     	12395.1     	12358.7     
3025      	188.3   	-62.12	14   	64.9    	293     	12399.3     	12362.8     
3026      	188.2   	-62.15	14   	64.7    	293     	12403.5     	12367.0     
3027      	188.1   	-62.19	14   	64.4    	293     	12407.6     	12371.2     
3028      	188.0   	-62.22	14   	63.8    	293     	12411.8     	12375.3     
3029      	187.8   	-62.26	14   	63.2    	292     	12416.0     	12379.5     
3030      	187.7   	-62.29	14   	62.6    	292     	12420.2     	12383.6     
3031      	187.6   	-62.33	14   	62.0    	292     	12424.4     	12387.8     
3032      	187.5   	-62.36	14   	61.5    	291     	12428.6     	12392.0     
3033      	187.3   	-62.38	14   	60.9    	291     	12432.7     	12396.1     
3034      	187.2   	-62.40	14   	60.3    	290     	12436.9     	12400.3     
3035      	187.1   	-62.43	14   	59.7    	290     	12441.1     	12404.5     
3036      	186.9   	-62.45	14   	59.2    	290     	12445.3     	12408.6     
3037      	186.8   	-62.47	14   	58.6    	289     	12449.3     	12412.6     
3038      	186.7   	-62.49	14   	58.0    	289     	12453.4     	12416.7     
3039      	186.6   	-62.51	14   	57.5    	288     	12457.4     	12420.7     
3040      	186.5   	-62.53	14   	56.9    	288     	12461.4     	12424.7     
3041      	186.3   	-62.56	14   	56.3    	288     	12465.4     	12428.7     
3042      	186.2   	-62.58	14   	55.8    	287     	12469.5     	12432.7     
3043      	186.1   	-62.60	14   	55.2    	287     	12473.5     	12436.7     
3044      	186.0   	-62.62	14   	54.7    	286     	12477.5     	12440.7     
3045      	185.9   	-62.64	14   	54.1    	286     	12481.6     	12444.7     
3046      	185.7   	-62.66	14   	53.6    	285     	12485.6     	12448.7     
3047      	185.6   	-62.68	14   	53.7    	285     	12489.6     	12452.7     
3048      	185.5   	-62.71	14   	54.3    	286     	12493.7     	12456.7     
3049      	185.4   	-62.72	14   	54.8    	286     	12497.7     	12460.8     
3050      	185.3   	-62.74	14   	55.3    	286     	12501.7     	12464.8     
3051      	185.1   	-62.76	14   	55.9    	287     	12505.7     	12468.8     
3052      	185.0   	-62.78	14   	56.4    	287     	12509.8     	12472.8     
3053      	184.9   	-62.80	14   	57.0    	287     	12513.8     	12476.8     
3054      	184.8   	-62.81	14   	57.5    	288     	12517.8     	12480.8     
3055      	184.7   	-62.83	14   	58.1    	288     	12521.9     	12484.8     
3056      	184.5   	-62.85	14   	58.6    	288     	12525.9     	12488.8     
3057      	184.4   	-62.87	14   	59.2    	288     	12529.9     	12492.8     
3058      	184.3   	-62.88	14   	59.8    	289     	12533.9     	12496.8     
3059      	184.2   	-62.90	14   	60.3    	289     	12538.0     	12500.9     
3060      	184.0   	-62.92	14   	60.9    	289     	12542.0     	12504.9     
3061      	183.9   	-62.94	14   	61.4    	289     	12546.0     	12508.9     
3062      	183.8   	-62.96	14   	62.0    	290     	12550.1     	12512.9     
3063      	183.7   	-62.97	14   	62.6    	290     	12554.1     	12516.9     
3064      	183.6   	-62.99	14   	63.1    	290     	12558.1     	12520.9     
3065      	183.5   	-63.00	14   	63.7    	290     	12562.1     	12524.9     
3066      	183.3   	-63.00	14   	64.2    	291     	12566.2     	12528.9     
3067      	183.2   	-63.00	14   	64.8    	291     	12570.2     	12532.9     
3068      	183.1   	-63.00	14   	65.4    	291     	12574.2     	12536.9     
3069      	183.0   	-63.01	14   	65.9    	291     	12578.3     	12540.9     
3070      	182.9   	-63.01	14   	66.5    	291     	12582.3     	12545.0     
3071      	182.7   	-63.01	14   	66.0    	291     	12586.3     	12549.0     
3072      	182.6   	-63.01	14   	65.4    	291     	12590.5     	12553.1     
3073      	182.5   	-63.02	14   	64.8    	291     	12594.8     	12557.4     
3074      	182.4   	-63.02	14   	64.2    	290     	12599.0     	12561.6     
3075      	182.2   	-63.02	14   	63.6    	290     	12603.3     	12565.9     
3076      	182.1   	-63.02	14   	63.0    	290     	12607.6     	12570.2     
3077      	182.0   	-63.03	14   	62.4    	290     	12611.9     	12574.4     
3078      	181.9   	-63.03	14   	61.8    	289     	12616.2     	12578.7     
3079      	181.7   	-63.03	14   	61.2    	289     	12620.5     	12582.9     
3080      	181.6   	-63.03	14   	60.6    	289     	12624.7     	12587.2     
3081      	181.5   	-63.04	14   	60.1    	288     	12629.0     	12591.5     
3082      	181.4   	-63.06	14   	59.5    	288     	12633.3     	12595.7     
3083      	181.2   	-63.07	14   	58.9    	288     	12637.6     	12600.0     
3084      	181.1   	-63.08	14   	58.3    	287     	12641.9     	12604.2     
3085      	181.0   	-63.10	14   	57.7    	287     	12646.2     	12608.5     
3086      	180.8   	-63.11	14   	57.2    	287     	12650.4     	12612.8     
3087      	180.7   	-63.12	14   	56.6    	286     	12654.7     	12617.0     
3088      	180.6   	-63.13	14   	56.0    	286     	12659.0     	12621.3     
3089      	180.5   	-63.15	14   	55.4    	286     	12663.3     	12625.6     
3090      	180.3   	-63.16	14   	54.9    	285     	12667.6     	12629.8     
3091      	180.2   	-63.17	14   	54.3    	285     	12671.9     	12634.1     
3092      	180.1   	-63.19	14   	54.5    	285     	12676.1     	12638.3     
3093      	180.0   	-63.20	14   	54.9    	285     	12680.4     	12642.6     
3094      	179.8   	-63.21	14   	55.2    	285     	12684.7     	12646.9     
3095      	179.7   	-63.22	14   	55.6    	286     	12689.0     	12651.1     
