Time [sec]	P [h Pa]	T [°C]	U [%]	Wsp [kn]	Wdir [°]	Altitude [m]	Geo Pot [m']
1248      	483.2   	-13.66	24   	38.2    	259     	5947.0      	5935.5      
1249      	482.9   	-13.69	24   	38.3    	259     	5951.5      	5940.0      
1250      	482.6   	-13.72	24   	38.4    	259     	5956.0      	5944.5      
1251      	482.3   	-13.75	24   	38.5    	259     	5960.5      	5949.0      
1252      	482.1   	-13.78	24   	38.6    	259     	5965.0      	5953.5      
1253      	481.8   	-13.81	24   	38.7    	260     	5969.2      	5957.6      
1254      	481.5   	-13.84	24   	38.8    	260     	5973.4      	5961.8      
1255      	481.2   	-13.87	24   	38.9    	260     	5977.5      	5966.0      
1256      	481.0   	-13.90	24   	39.0    	260     	5981.7      	5970.1      
1257      	480.7   	-13.93	24   	39.1    	260     	5985.9      	5974.3      
1258      	480.4   	-13.96	24   	39.2    	260     	5990.1      	5978.5      
1259      	480.2   	-13.99	24   	39.3    	260     	5994.3      	5982.7      
1260      	479.9   	-14.02	24   	39.4    	260     	5998.5      	5986.8      
1261      	479.6   	-14.05	24   	39.5    	260     	6002.6      	5991.0      
1262      	479.4   	-14.08	24   	39.6    	261     	6006.8      	5995.2      
1263      	479.1   	-14.11	24   	39.5    	260     	6011.0      	5999.3      
1264      	478.9   	-14.13	24   	39.5    	260     	6015.2      	6003.5      
1265      	478.6   	-14.16	24   	39.4    	260     	6019.4      	6007.7      
1266      	478.3   	-14.18	24   	39.3    	260     	6023.6      	6011.9      
1267      	478.1   	-14.20	23   	39.3    	260     	6027.7      	6016.0      
1268      	477.8   	-14.23	23   	39.2    	260     	6031.9      	6020.2      
1269      	477.5   	-14.25	23   	39.1    	260     	6036.1      	6024.4      
1270      	477.3   	-14.28	23   	39.0    	260     	6040.3      	6028.5      
1271      	477.0   	-14.30	23   	39.0    	260     	6044.5      	6032.7      
1272      	476.8   	-14.33	23   	38.9    	260     	6048.7      	6036.9      
1273      	476.5   	-14.35	23   	38.8    	259     	6052.8      	6041.1      
1274      	476.2   	-14.38	23   	38.8    	259     	6057.0      	6045.2      
1275      	476.0   	-14.40	23   	38.7    	259     	6061.2      	6049.4      
1276      	475.7   	-14.42	23   	38.6    	259     	6065.4      	6053.6      
1277      	475.4   	-14.45	23   	38.6    	259     	6069.6      	6057.7      
1278      	475.2   	-14.47	23   	38.5    	259     	6073.8      	6061.9      
1279      	474.9   	-14.51	23   	38.4    	259     	6077.9      	6066.1      
1280      	474.7   	-14.54	23   	38.4    	259     	6082.1      	6070.3      
1281      	474.4   	-14.57	23   	38.3    	259     	6086.3      	6074.4      
1282      	474.1   	-14.61	23   	38.2    	258     	6090.5      	6078.6      
1283      	473.9   	-14.64	23   	38.3    	258     	6094.7      	6082.8      
1284      	473.6   	-14.67	23   	38.4    	259     	6098.9      	6087.0      
1285      	473.3   	-14.71	23   	38.5    	259     	6103.1      	6091.1      
1286      	473.1   	-14.74	23   	38.6    	259     	6107.3      	6095.3      
1287      	472.8   	-14.77	23   	38.6    	259     	6111.4      	6099.5      
1288      	472.6   	-14.81	23   	38.7    	259     	6115.6      	6103.7      
1289      	472.3   	-14.84	23   	38.8    	259     	6119.8      	6107.9      
1290      	472.0   	-14.87	23   	38.9    	259     	6124.0      	6112.0      
1291      	471.8   	-14.91	23   	39.0    	259     	6128.2      	6116.2      
1292      	471.5   	-14.94	23   	39.1    	259     	6132.4      	6120.4      
1293      	471.3   	-14.97	23   	39.2    	259     	6136.6      	6124.6      
1294      	471.0   	-15.01	23   	39.3    	260     	6140.8      	6128.7      
1295      	470.7   	-15.04	23   	39.4    	260     	6145.0      	6132.9      
1296      	470.5   	-15.07	23   	39.5    	260     	6149.2      	6137.1      
1297      	470.2   	-15.10	23   	39.6    	260     	6153.4      	6141.3      
1298      	470.0   	-15.13	23   	39.7    	260     	6157.6      	6145.5      
1299      	469.7   	-15.16	23   	39.8    	260     	6161.7      	6149.6      
1300      	469.4   	-15.20	23   	39.9    	260     	6165.9      	6153.8      
1301      	469.2   	-15.23	23   	40.0    	260     	6170.1      	6158.0      
1302      	468.9   	-15.26	23   	40.1    	260     	6174.3      	6162.2      
1303      	468.7   	-15.29	23   	40.2    	260     	6178.5      	6166.4      
1304      	468.4   	-15.32	23   	40.1    	260     	6182.7      	6170.5      
1305      	468.1   	-15.35	23   	40.0    	260     	6186.9      	6174.7      
1306      	467.9   	-15.38	23   	40.0    	260     	6191.1      	6178.9      
1307      	467.6   	-15.42	23   	39.9    	260     	6195.3      	6183.1      
1308      	467.4   	-15.45	23   	39.8    	260     	6199.5      	6187.3      
1309      	467.1   	-15.48	23   	39.8    	260     	6203.7      	6191.4      
1310      	466.9   	-15.51	22   	39.7    	260     	6207.8      	6195.6      
1311      	466.6   	-15.53	22   	39.6    	260     	6212.0      	6199.8      
1312      	466.3   	-15.56	22   	39.6    	260     	6216.2      	6204.0      
1313      	466.1   	-15.58	22   	39.5    	260     	6220.2      	6207.9      
1314      	465.8   	-15.60	22   	39.4    	260     	6224.2      	6211.9      
1315      	465.6   	-15.62	22   	39.4    	260     	6228.1      	6215.8      
1316      	465.4   	-15.65	22   	39.3    	260     	6232.1      	6219.8      
1317      	465.1   	-15.67	22   	39.2    	260     	6236.1      	6223.7      
1318      	464.9   	-15.69	22   	39.2    	260     	6240.0      	6227.7      
1319      	464.6   	-15.71	22   	39.1    	260     	6244.0      	6231.7      
1320      	464.4   	-15.74	22   	39.0    	260     	6248.0      	6235.6      
1321      	464.1   	-15.76	22   	39.0    	260     	6251.9      	6239.6      
1322      	463.9   	-15.78	21   	38.9    	260     	6255.9      	6243.5      
1323      	463.6   	-15.80	21   	38.8    	260     	6259.9      	6247.5      
1324      	463.4   	-15.83	21   	38.8    	260     	6263.9      	6251.5      
1325      	463.2   	-15.85	21   	38.7    	260     	6267.8      	6255.4      
1326      	462.9   	-15.87	21   	38.6    	260     	6271.8      	6259.4      
1327      	462.7   	-15.90	21   	38.5    	260     	6275.8      	6263.3      
1328      	462.4   	-15.93	21   	38.4    	260     	6279.7      	6267.3      
1329      	462.2   	-15.96	21   	38.3    	260     	6283.7      	6271.2      
1330      	461.9   	-15.99	21   	38.2    	260     	6287.7      	6275.2      
1331      	461.7   	-16.02	21   	38.1    	260     	6291.6      	6279.2      
1332      	461.5   	-16.06	21   	38.0    	260     	6295.6      	6283.1      
1333      	461.2   	-16.09	20   	37.9    	260     	6299.6      	6287.1      
1334      	461.0   	-16.12	20   	37.8    	260     	6303.6      	6291.0      
1335      	460.7   	-16.15	20   	37.7    	260     	6307.5      	6295.0      
1336      	460.5   	-16.18	20   	37.6    	261     	6311.5      	6298.9      
1337      	460.2   	-16.21	20   	37.5    	261     	6315.5      	6302.9      
1338      	460.0   	-16.24	20   	37.4    	261     	6319.4      	6306.9      
1339      	459.8   	-16.27	20   	37.3    	261     	6323.4      	6310.8      
1340      	459.5   	-16.31	20   	37.2    	261     	6327.4      	6314.8      
1341      	459.3   	-16.34	20   	37.2    	261     	6331.3      	6318.7      
1342      	459.0   	-16.37	20   	37.1    	261     	6335.3      	6322.7      
1343      	458.8   	-16.40	20   	37.0    	261     	6339.5      	6326.9      
1344      	458.5   	-16.44	20   	36.9    	261     	6343.7      	6331.1      
1345      	458.3   	-16.48	20   	36.8    	261     	6347.9      	6335.2      
1346      	458.0   	-16.52	20   	36.8    	261     	6352.1      	6339.4      
1347      	457.8   	-16.55	20   	36.7    	261     	6356.3      	6343.6      
1348      	457.5   	-16.59	20   	36.7    	261     	6360.4      	6347.8      
1349      	457.3   	-16.63	20   	36.6    	261     	6364.6      	6351.9      
1350      	457.0   	-16.67	20   	36.6    	261     	6368.8      	6356.1      
1351      	456.7   	-16.70	20   	36.5    	261     	6373.0      	6360.3      
1352      	456.5   	-16.74	20   	36.4    	261     	6377.2      	6364.5      
1353      	456.2   	-16.78	20   	36.4    	261     	6381.4      	6368.6      
1354      	456.0   	-16.82	20   	36.3    	261     	6385.6      	6372.8      
1355      	455.7   	-16.85	20   	36.3    	261     	6389.8      	6377.0      
1356      	455.5   	-16.89	20   	36.2    	261     	6393.9      	6381.1      
1357      	455.2   	-16.93	20   	36.2    	261     	6398.1      	6385.3      
1358      	455.0   	-16.97	20   	36.1    	261     	6402.3      	6389.5      
1359      	454.7   	-17.00	20   	36.1    	261     	6406.5      	6393.7      
1360      	454.5   	-17.04	20   	36.0    	261     	6410.7      	6397.8      
1361      	454.2   	-17.08	20   	36.0    	261     	6414.9      	6402.0      
1362      	454.0   	-17.12	20   	35.9    	261     	6419.1      	6406.2      
1363      	453.7   	-17.15	20   	35.9    	261     	6423.2      	6410.4      
1364      	453.5   	-17.19	20   	35.8    	260     	6427.4      	6414.5      
1365      	453.2   	-17.23	20   	35.8    	261     	6431.6      	6418.7      
1366      	452.9   	-17.27	20   	35.7    	261     	6435.8      	6422.9      
1367      	452.7   	-17.30	20   	35.7    	261     	6440.0      	6427.1      
1368      	452.4   	-17.34	20   	35.7    	261     	6444.2      	6431.2      
1369      	452.2   	-17.38	20   	35.7    	261     	6448.4      	6435.4      
1370      	451.9   	-17.42	20   	35.7    	262     	6452.5      	6439.6      
1371      	451.7   	-17.45	20   	35.6    	262     	6456.7      	6443.8      
1372      	451.4   	-17.49	20   	35.6    	262     	6460.9      	6447.9      
1373      	451.2   	-17.53	20   	35.6    	262     	6465.2      	6452.2      
1374      	450.9   	-17.57	20   	35.6    	262     	6469.4      	6456.4      
1375      	450.7   	-17.60	20   	35.6    	263     	6473.7      	6460.7      
1376      	450.4   	-17.64	20   	35.6    	263     	6477.9      	6464.9      
1377      	450.2   	-17.67	20   	35.5    	263     	6482.2      	6469.1      
1378      	449.9   	-17.71	20   	35.5    	263     	6486.5      	6473.4      
1379      	449.6   	-17.75	20   	35.5    	263     	6490.7      	6477.6      
1380      	449.4   	-17.78	20   	35.5    	264     	6495.0      	6481.9      
1381      	449.1   	-17.82	20   	35.5    	264     	6499.2      	6486.1      
1382      	448.9   	-17.85	20   	35.5    	264     	6503.5      	6490.4      
1383      	448.6   	-17.89	20   	35.5    	264     	6507.7      	6494.6      
1384      	448.4   	-17.92	20   	35.4    	265     	6512.0      	6498.9      
1385      	448.1   	-17.96	20   	35.4    	265     	6516.3      	6503.1      
1386      	447.9   	-18.00	20   	35.5    	265     	6520.5      	6507.3      
1387      	447.6   	-18.03	20   	35.5    	265     	6524.8      	6511.6      
1388      	447.4   	-18.07	20   	35.5    	265     	6529.0      	6515.8      
1389      	447.1   	-18.10	20   	35.6    	265     	6533.3      	6520.1      
1390      	446.8   	-18.14	20   	35.6    	265     	6537.5      	6524.3      
1391      	446.6   	-18.17	20   	35.6    	265     	6541.8      	6528.6      
1392      	446.3   	-18.21	20   	35.7    	265     	6546.0      	6532.8      
1393      	446.1   	-18.24	20   	35.7    	265     	6550.3      	6537.0      
1394      	445.8   	-18.28	20   	35.8    	264     	6554.6      	6541.3      
1395      	445.6   	-18.31	20   	35.8    	264     	6558.8      	6545.5      
1396      	445.3   	-18.34	20   	35.8    	264     	6563.1      	6549.8      
1397      	445.1   	-18.38	20   	35.9    	264     	6567.3      	6554.0      
1398      	444.8   	-18.41	20   	35.9    	264     	6571.6      	6558.3      
1399      	444.6   	-18.44	20   	35.9    	264     	6575.8      	6562.5      
1400      	444.3   	-18.48	20   	36.0    	264     	6580.1      	6566.7      
1401      	444.1   	-18.51	20   	36.0    	264     	6584.3      	6571.0      
1402      	443.8   	-18.55	20   	36.0    	264     	6588.6      	6575.2      
1403      	443.6   	-18.58	20   	36.1    	264     	6592.7      	6579.3      
1404      	443.3   	-18.61	20   	36.1    	264     	6596.9      	6583.5      
1405      	443.1   	-18.65	20   	36.1    	264     	6601.0      	6587.6      
1406      	442.8   	-18.68	20   	36.1    	264     	6605.2      	6591.7      
1407      	442.6   	-18.71	20   	36.2    	264     	6609.3      	6595.9      
1408      	442.3   	-18.75	20   	36.2    	264     	6613.4      	6600.0      
1409      	442.1   	-18.78	20   	36.2    	264     	6617.6      	6604.1      
1410      	441.8   	-18.81	20   	36.2    	264     	6621.7      	6608.2      
1411      	441.6   	-18.85	20   	36.2    	264     	6625.9      	6612.4      
1412      	441.4   	-18.88	20   	36.2    	264     	6630.0      	6616.5      
1413      	441.1   	-18.91	20   	36.2    	264     	6634.2      	6620.6      
1414      	440.9   	-18.95	20   	36.3    	264     	6638.3      	6624.8      
1415      	440.6   	-18.98	20   	36.3    	264     	6642.4      	6628.9      
1416      	440.4   	-19.01	20   	36.3    	264     	6646.6      	6633.0      
1417      	440.1   	-19.05	20   	36.3    	264     	6650.7      	6637.2      
1418      	439.9   	-19.08	20   	36.3    	264     	6654.9      	6641.3      
1419      	439.6   	-19.12	20   	36.3    	264     	6659.0      	6645.4      
1420      	439.4   	-19.15	20   	36.3    	264     	6663.1      	6649.5      
1421      	439.2   	-19.18	20   	36.4    	264     	6667.3      	6653.7      
1422      	438.9   	-19.22	20   	36.4    	264     	6671.4      	6657.8      
1423      	438.7   	-19.25	20   	36.4    	264     	6675.6      	6661.9      
1424      	438.4   	-19.28	20   	36.4    	264     	6679.7      	6666.1      
1425      	438.2   	-19.32	20   	36.4    	264     	6683.9      	6670.2      
1426      	437.9   	-19.35	20   	36.4    	264     	6688.0      	6674.3      
1427      	437.7   	-19.39	20   	36.4    	264     	6692.1      	6678.4      
1428      	437.5   	-19.42	20   	36.4    	264     	6696.3      	6682.6      
1429      	437.2   	-19.45	20   	36.4    	264     	6700.4      	6686.7      
1430      	437.0   	-19.49	20   	36.4    	264     	6704.6      	6690.8      
1431      	436.7   	-19.52	20   	36.4    	264     	6708.7      	6695.0      
1432      	436.5   	-19.55	20   	36.4    	264     	6712.9      	6699.1      
1433      	436.2   	-19.59	20   	36.5    	264     	6717.1      	6703.3      
1434      	436.0   	-19.62	20   	36.5    	264     	6721.3      	6707.5      
1435      	435.7   	-19.66	20   	36.5    	264     	6725.5      	6711.7      
1436      	435.5   	-19.69	20   	36.5    	264     	6729.7      	6715.9      
1437      	435.2   	-19.72	20   	36.5    	263     	6733.9      	6720.0      
1438      	435.0   	-19.76	20   	36.5    	263     	6738.1      	6724.2      
1439      	434.8   	-19.79	20   	36.5    	263     	6742.3      	6728.4      
1440      	434.5   	-19.82	20   	36.5    	263     	6746.5      	6732.6      
1441      	434.3   	-19.85	20   	36.5    	263     	6750.7      	6736.8      
1442      	434.0   	-19.89	20   	36.5    	263     	6754.9      	6741.0      
1443      	433.8   	-19.92	20   	36.5    	263     	6759.1      	6745.2      
1444      	433.5   	-19.95	20   	36.5    	263     	6763.3      	6749.4      
1445      	433.3   	-19.98	20   	36.5    	263     	6767.5      	6753.5      
1446      	433.0   	-20.02	20   	36.6    	263     	6771.7      	6757.7      
1447      	432.8   	-20.05	20   	36.6    	263     	6775.9      	6761.9      
1448      	432.6   	-20.08	20   	36.7    	263     	6780.1      	6766.1      
1449      	432.3   	-20.11	20   	36.7    	263     	6784.3      	6770.3      
1450      	432.1   	-20.14	20   	36.8    	263     	6788.5      	6774.5      
1451      	431.8   	-20.18	20   	36.9    	263     	6792.7      	6778.7      
1452      	431.6   	-20.21	20   	36.9    	263     	6796.9      	6782.9      
1453      	431.3   	-20.24	20   	37.0    	263     	6801.1      	6787.1      
1454      	431.1   	-20.27	20   	37.1    	263     	6805.3      	6791.2      
1455      	430.8   	-20.31	20   	37.1    	263     	6809.5      	6795.4      
1456      	430.6   	-20.34	20   	37.2    	263     	6813.7      	6799.6      
1457      	430.4   	-20.38	20   	37.3    	263     	6817.9      	6803.8      
1458      	430.1   	-20.41	20   	37.3    	263     	6822.1      	6808.0      
1459      	429.9   	-20.44	20   	37.4    	262     	6826.3      	6812.2      
1460      	429.6   	-20.48	20   	37.5    	262     	6830.5      	6816.4      
