Time [sec]	P [h Pa]	T [°C]	U [%]	Wsp [kn]	Wdir [°]	Altitude [m]	Geo Pot [m']
4886      	66.3    	-62.21	3    	5.0     	309     	18911.1     	18836.3     
4887      	66.3    	-62.21	3    	5.2     	309     	18915.5     	18840.6     
4888      	66.2    	-62.21	3    	5.5     	309     	18919.8     	18845.0     
4889      	66.2    	-62.21	3    	5.8     	309     	18924.2     	18849.3     
4890      	66.1    	-62.21	3    	6.0     	309     	18928.5     	18853.6     
4891      	66.1    	-62.22	3    	6.3     	309     	18932.9     	18857.9     
4892      	66.0    	-62.22	3    	6.6     	309     	18937.2     	18862.3     
4893      	66.0    	-62.22	3    	6.8     	309     	18941.6     	18866.6     
4894      	65.9    	-62.22	3    	7.1     	309     	18946.0     	18870.9     
4895      	65.9    	-62.22	3    	7.4     	309     	18950.3     	18875.3     
4896      	65.8    	-62.22	3    	7.6     	309     	18954.7     	18879.6     
4897      	65.8    	-62.22	3    	7.9     	309     	18959.0     	18883.9     
4898      	65.7    	-62.22	3    	8.1     	309     	18963.4     	18888.2     
4899      	65.7    	-62.22	3    	8.4     	309     	18967.8     	18892.6     
4900      	65.7    	-62.23	3    	8.7     	309     	18972.1     	18896.9     
4901      	65.6    	-62.23	3    	8.9     	309     	18976.5     	18901.2     
4902      	65.6    	-62.23	3    	9.2     	309     	18980.8     	18905.6     
4903      	65.5    	-62.23	3    	9.5     	309     	18985.2     	18909.9     
4904      	65.5    	-62.23	3    	9.7     	309     	18989.6     	18914.2     
4905      	65.4    	-62.24	3    	10.0    	309     	18993.9     	18918.5     
4906      	65.4    	-62.24	3    	10.3    	309     	18998.3     	18922.9     
4907      	65.3    	-62.24	3    	10.5    	309     	19002.6     	18927.2     
4908      	65.3    	-62.24	3    	10.8    	309     	19007.0     	18931.5     
4909      	65.2    	-62.24	3    	11.1    	309     	19011.3     	18935.9     
4910      	65.2    	-62.24	3    	11.1    	308     	19015.7     	18940.2     
4911      	65.1    	-62.25	3    	10.9    	308     	19020.1     	18944.5     
4912      	65.1    	-62.25	3    	10.7    	307     	19024.4     	18948.8     
4913      	65.1    	-62.27	3    	10.5    	306     	19028.8     	18953.2     
4914      	65.0    	-62.29	3    	10.4    	305     	19033.1     	18957.5     
4915      	65.0    	-62.31	3    	10.2    	304     	19037.5     	18961.8     
4916      	64.9    	-62.33	3    	10.0    	303     	19041.8     	18966.1     
4917      	64.9    	-62.35	3    	9.9     	302     	19046.1     	18970.4     
4918      	64.8    	-62.37	3    	9.7     	301     	19050.4     	18974.6     
4919      	64.8    	-62.38	3    	9.6     	300     	19054.7     	18978.9     
4920      	64.7    	-62.40	3    	9.4     	299     	19059.0     	18983.2     
4921      	64.7    	-62.42	3    	9.3     	298     	19063.3     	18987.5     
4922      	64.7    	-62.44	3    	9.1     	297     	19067.6     	18991.8     
4923      	64.6    	-62.46	3    	9.0     	295     	19072.0     	18996.0     
4924      	64.6    	-62.48	3    	8.9     	294     	19076.3     	19000.3     
4925      	64.5    	-62.50	3    	8.7     	293     	19080.6     	19004.6     
4926      	64.5    	-62.52	3    	8.6     	291     	19084.9     	19008.9     
4927      	64.4    	-62.54	3    	8.5     	290     	19089.2     	19013.2     
4928      	64.4    	-62.56	3    	8.4     	289     	19093.5     	19017.4     
4929      	64.3    	-62.55	3    	8.2     	287     	19097.8     	19021.7     
4930      	64.3    	-62.54	3    	8.1     	286     	19102.1     	19026.0     
4931      	64.2    	-62.53	3    	8.0     	284     	19106.4     	19030.3     
4932      	64.2    	-62.52	3    	7.9     	283     	19110.7     	19034.6     
4933      	64.2    	-62.51	3    	7.9     	281     	19115.1     	19038.8     
4934      	64.1    	-62.50	3    	8.0     	281     	19119.4     	19043.1     
4935      	64.1    	-62.49	3    	8.0     	282     	19123.7     	19047.4     
4936      	64.0    	-62.48	3    	8.1     	282     	19128.0     	19051.7     
4937      	64.0    	-62.48	3    	8.2     	282     	19132.3     	19056.0     
4938      	63.9    	-62.47	3    	8.3     	282     	19136.6     	19060.2     
4939      	63.9    	-62.46	3    	8.3     	282     	19140.9     	19064.5     
4940      	63.8    	-62.45	3    	8.4     	282     	19145.2     	19068.8     
4941      	63.8    	-62.44	3    	8.5     	282     	19149.5     	19073.1     
4942      	63.8    	-62.43	3    	8.6     	282     	19153.8     	19077.4     
4943      	63.7    	-62.42	3    	8.7     	282     	19158.1     	19081.6     
4944      	63.7    	-62.41	3    	8.7     	282     	19162.5     	19085.9     
4945      	63.6    	-62.39	3    	8.8     	282     	19166.8     	19090.2     
4946      	63.6    	-62.38	3    	8.9     	282     	19171.1     	19094.5     
4947      	63.5    	-62.36	3    	9.0     	282     	19175.4     	19098.8     
4948      	63.5    	-62.34	3    	9.0     	282     	19179.6     	19102.9     
4949      	63.5    	-62.33	3    	9.1     	283     	19183.8     	19107.1     
4950      	63.4    	-62.31	3    	9.2     	283     	19188.0     	19111.3     
4951      	63.4    	-62.30	3    	9.3     	283     	19192.2     	19115.5     
4952      	63.3    	-62.28	3    	9.3     	283     	19196.4     	19119.6     
4953      	63.3    	-62.26	3    	9.4     	283     	19200.6     	19123.8     
4954      	63.2    	-62.25	3    	9.5     	283     	19204.8     	19128.0     
4955      	63.2    	-62.23	3    	9.6     	283     	19209.0     	19132.1     
4956      	63.2    	-62.21	3    	9.8     	282     	19213.2     	19136.3     
4957      	63.1    	-62.20	3    	10.1    	281     	19217.4     	19140.5     
4958      	63.1    	-62.18	3    	10.3    	280     	19221.6     	19144.6     
4959      	63.0    	-62.17	3    	10.5    	279     	19225.8     	19148.8     
4960      	63.0    	-62.15	3    	10.8    	279     	19230.0     	19153.0     
4961      	62.9    	-62.15	3    	11.0    	278     	19234.2     	19157.2     
4962      	62.9    	-62.15	3    	11.3    	277     	19238.4     	19161.3     
4963      	62.9    	-62.15	3    	11.5    	277     	19242.6     	19165.5     
4964      	62.8    	-62.15	3    	11.8    	276     	19246.8     	19169.7     
4965      	62.8    	-62.16	3    	12.0    	275     	19251.0     	19173.8     
4966      	62.7    	-62.16	3    	12.3    	275     	19255.2     	19178.0     
4967      	62.7    	-62.16	3    	12.5    	274     	19259.4     	19182.2     
4968      	62.6    	-62.16	3    	12.8    	274     	19263.6     	19186.3     
4969      	62.6    	-62.17	3    	13.0    	273     	19267.8     	19190.5     
4970      	62.6    	-62.17	3    	13.3    	273     	19272.0     	19194.7     
4971      	62.5    	-62.17	3    	13.5    	272     	19276.2     	19198.9     
4972      	62.5    	-62.17	3    	13.8    	272     	19280.4     	19203.0     
4973      	62.4    	-62.18	3    	14.0    	271     	19284.6     	19207.2     
4974      	62.4    	-62.18	3    	14.1    	271     	19288.8     	19211.4     
4975      	62.3    	-62.18	3    	13.9    	271     	19293.0     	19215.6     
4976      	62.3    	-62.18	3    	13.7    	272     	19297.3     	19219.8     
4977      	62.3    	-62.18	3    	13.5    	272     	19301.5     	19224.0     
4978      	62.2    	-62.18	3    	13.3    	272     	19305.8     	19228.3     
4979      	62.2    	-62.18	3    	13.1    	272     	19310.1     	19232.5     
4980      	62.1    	-62.18	3    	12.9    	272     	19314.3     	19236.7     
4981      	62.1    	-62.18	3    	12.8    	272     	19318.6     	19240.9     
4982      	62.1    	-62.18	3    	12.6    	272     	19322.8     	19245.2     
4983      	62.0    	-62.18	3    	12.4    	273     	19327.1     	19249.4     
4984      	62.0    	-62.18	3    	12.2    	273     	19331.3     	19253.6     
4985      	61.9    	-62.18	3    	12.0    	273     	19335.6     	19257.8     
4986      	61.9    	-62.18	3    	11.8    	273     	19339.9     	19262.1     
4987      	61.8    	-62.18	3    	11.6    	273     	19344.1     	19266.3     
4988      	61.8    	-62.18	3    	11.5    	273     	19348.4     	19270.5     
4989      	61.8    	-62.18	3    	11.3    	274     	19352.6     	19274.8     
4990      	61.7    	-62.18	3    	11.1    	274     	19356.9     	19279.0     
4991      	61.7    	-62.18	3    	10.9    	274     	19361.1     	19283.2     
4992      	61.6    	-62.18	3    	10.7    	274     	19365.4     	19287.4     
4993      	61.6    	-62.18	3    	10.5    	274     	19369.7     	19291.7     
4994      	61.5    	-62.19	3    	10.3    	275     	19373.9     	19295.9     
4995      	61.5    	-62.19	3    	10.2    	275     	19378.2     	19300.1     
4996      	61.5    	-62.20	3    	10.0    	275     	19382.4     	19304.4     
4997      	61.4    	-62.21	3    	9.8     	275     	19386.7     	19308.6     
4998      	61.4    	-62.21	3    	9.6     	276     	19391.0     	19312.8     
4999      	61.3    	-62.22	3    	9.4     	276     	19395.2     	19317.0     
5000      	61.3    	-62.22	3    	9.3     	276     	19399.5     	19321.3     
5001      	61.2    	-62.23	3    	9.1     	277     	19403.7     	19325.5     
5002      	61.2    	-62.23	3    	8.9     	278     	19408.0     	19329.7     
5003      	61.2    	-62.24	3    	8.7     	279     	19412.2     	19333.9     
5004      	61.1    	-62.25	3    	8.6     	279     	19416.5     	19338.2     
5005      	61.1    	-62.25	3    	8.4     	280     	19420.8     	19342.4     
5006      	61.0    	-62.26	3    	8.3     	281     	19425.0     	19346.6     
5007      	61.0    	-62.26	3    	8.1     	282     	19429.3     	19350.9     
5008      	61.0    	-62.27	3    	7.9     	283     	19433.5     	19355.1     
5009      	60.9    	-62.27	3    	7.8     	283     	19437.8     	19359.3     
5010      	60.9    	-62.27	3    	7.6     	284     	19442.1     	19363.6     
5011      	60.8    	-62.27	3    	7.5     	285     	19446.4     	19367.9     
5012      	60.8    	-62.27	3    	7.3     	286     	19450.7     	19372.1     
5013      	60.7    	-62.27	3    	7.2     	287     	19455.0     	19376.4     
5014      	60.7    	-62.26	3    	7.0     	289     	19459.3     	19380.7     
5015      	60.7    	-62.26	3    	6.9     	290     	19463.7     	19385.0     
5016      	60.6    	-62.26	3    	6.7     	291     	19468.0     	19389.3     
5017      	60.6    	-62.26	3    	6.6     	292     	19472.3     	19393.6     
5018      	60.5    	-62.26	3    	6.5     	293     	19476.6     	19397.9     
5019      	60.5    	-62.25	3    	6.3     	295     	19480.9     	19402.2     
5020      	60.5    	-62.25	3    	6.2     	296     	19485.3     	19406.4     
5021      	60.4    	-62.25	3    	6.1     	298     	19489.6     	19410.7     
5022      	60.4    	-62.25	3    	5.9     	300     	19493.9     	19415.0     
5023      	60.3    	-62.25	3    	5.7     	302     	19498.2     	19419.3     
5024      	60.3    	-62.25	3    	5.5     	304     	19502.5     	19423.6     
5025      	60.2    	-62.25	3    	5.4     	306     	19506.8     	19427.9     
5026      	60.2    	-62.26	3    	5.2     	308     	19511.2     	19432.2     
5027      	60.2    	-62.27	3    	5.1     	311     	19515.5     	19436.5     
5028      	60.1    	-62.28	3    	5.0     	313     	19519.8     	19440.8     
5029      	60.1    	-62.29	3    	4.9     	316     	19524.1     	19445.0     
5030      	60.0    	-62.30	3    	4.8     	319     	19528.4     	19449.3     
5031      	60.0    	-62.31	3    	4.7     	322     	19532.8     	19453.6     
5032      	59.9    	-62.33	3    	4.6     	325     	19537.1     	19457.9     
5033      	59.9    	-62.34	3    	4.5     	328     	19541.4     	19462.2     
5034      	59.9    	-62.35	3    	4.5     	331     	19545.7     	19466.5     
5035      	59.8    	-62.36	3    	4.4     	335     	19550.0     	19470.8     
5036      	59.8    	-62.37	3    	4.4     	338     	19554.4     	19475.1     
5037      	59.7    	-62.38	3    	4.4     	341     	19558.7     	19479.3     
5038      	59.7    	-62.39	3    	4.4     	345     	19563.0     	19483.6     
5039      	59.7    	-62.41	3    	4.4     	348     	19567.3     	19487.9     
5040      	59.6    	-62.42	3    	4.5     	351     	19571.6     	19492.2     
5041      	59.6    	-62.43	3    	4.5     	355     	19576.0     	19496.6     
5042      	59.5    	-62.42	3    	4.6     	358     	19580.4     	19500.9     
5043      	59.5    	-62.42	3    	4.7     	001     	19584.8     	19505.3     
5044      	59.4    	-62.42	3    	4.7     	004     	19589.2     	19509.6     
5045      	59.4    	-62.41	3    	4.8     	006     	19593.5     	19514.0     
5046      	59.4    	-62.41	3    	4.8     	008     	19597.9     	19518.3     
5047      	59.3    	-62.41	3    	4.8     	010     	19602.3     	19522.6     
5048      	59.3    	-62.40	3    	4.8     	012     	19606.7     	19527.0     
5049      	59.2    	-62.40	3    	4.9     	014     	19611.0     	19531.3     
5050      	59.2    	-62.40	3    	4.9     	016     	19615.4     	19535.7     
5051      	59.2    	-62.39	3    	4.9     	018     	19619.8     	19540.0     
5052      	59.1    	-62.39	3    	5.0     	020     	19624.2     	19544.4     
5053      	59.1    	-62.39	3    	5.0     	022     	19628.6     	19548.7     
5054      	59.0    	-62.39	3    	5.1     	024     	19632.9     	19553.1     
5055      	59.0    	-62.38	3    	5.1     	026     	19637.3     	19557.4     
5056      	58.9    	-62.38	3    	5.2     	028     	19641.7     	19561.8     
5057      	58.9    	-62.38	3    	5.3     	029     	19646.1     	19566.1     
5058      	58.9    	-62.38	3    	5.3     	031     	19650.4     	19570.5     
5059      	58.8    	-62.39	3    	5.4     	033     	19654.8     	19574.8     
5060      	58.8    	-62.40	3    	5.5     	034     	19659.2     	19579.2     
5061      	58.7    	-62.40	3    	5.6     	036     	19663.6     	19583.5     
5062      	58.7    	-62.41	3    	5.7     	037     	19668.0     	19587.8     
5063      	58.7    	-62.42	3    	5.8     	039     	19672.3     	19592.2     
5064      	58.6    	-62.43	3    	5.9     	040     	19676.7     	19596.5     
5065      	58.6    	-62.43	3    	5.8     	040     	19681.1     	19600.9     
5066      	58.5    	-62.44	3    	5.8     	040     	19685.5     	19605.2     
5067      	58.5    	-62.45	3    	5.7     	039     	19689.8     	19609.6     
5068      	58.5    	-62.46	3    	5.6     	039     	19694.2     	19613.9     
5069      	58.4    	-62.46	3    	5.5     	039     	19698.5     	19618.2     
5070      	58.4    	-62.47	3    	5.5     	038     	19702.9     	19622.5     
5071      	58.3    	-62.48	3    	5.4     	038     	19707.2     	19626.8     
5072      	58.3    	-62.49	3    	5.3     	037     	19711.5     	19631.1     
5073      	58.2    	-62.50	3    	5.2     	037     	19715.8     	19635.3     
5074      	58.2    	-62.52	3    	5.2     	037     	19720.1     	19639.6     
5075      	58.2    	-62.54	3    	5.1     	036     	19724.4     	19643.9     
5076      	58.1    	-62.57	3    	5.0     	036     	19728.7     	19648.2     
5077      	58.1    	-62.60	3    	4.9     	035     	19733.0     	19652.4     
5078      	58.0    	-62.62	3    	4.9     	035     	19737.3     	19656.7     
5079      	58.0    	-62.65	3    	4.8     	034     	19741.6     	19661.0     
5080      	58.0    	-62.68	3    	4.7     	034     	19745.9     	19665.3     
5081      	57.9    	-62.70	3    	4.7     	033     	19750.3     	19669.6     
5082      	57.9    	-62.73	3    	4.6     	032     	19754.6     	19673.8     
5083      	57.8    	-62.76	3    	4.5     	032     	19758.9     	19678.1     
5084      	57.8    	-62.78	3    	4.4     	031     	19763.2     	19682.4     
5085      	57.8    	-62.81	3    	4.3     	030     	19767.5     	19686.7     
5086      	57.7    	-62.83	3    	4.2     	029     	19771.8     	19691.0     
5087      	57.7    	-62.86	3    	4.0     	027     	19776.1     	19695.2     
5088      	57.6    	-62.89	3    	3.9     	026     	19780.4     	19699.5     
5089      	57.6    	-62.91	3    	3.7     	024     	19784.7     	19703.8     
5090      	57.6    	-62.94	3    	3.6     	022     	19789.0     	19708.1     
5091      	57.5    	-62.95	3    	3.5     	020     	19793.4     	19712.3     
5092      	57.5    	-62.97	3    	3.4     	017     	19797.7     	19716.6     
5093      	57.4    	-62.99	3    	3.2     	015     	19802.0     	19720.9     
5094      	57.4    	-63.01	3    	3.1     	012     	19806.3     	19725.2     
